Unnamed: 0,InvoiceNo,Store,ItemCategory,Price,Quantity,TotalAmount,Date,PaymentMethod
444,INV00563,Store C,Shoes,46.9,1,46.9,2023-06-17 18:41:07.972843,Cash
4194,INV01155,Store B,Jeans,120.18,3,360.54,2023-06-17 18:41:07.972843,Debit Card
3610,INV01568,Store A,Jackets,199.77,4,799.08,2023-06-18 18:41:07.972843,Online Payment
5447,INV01856,Store C,Jeans,154.77,2,309.54,2023-06-18 18:41:07.972843,Online Payment
2322,INV00524,Store B,Shoes,144.43,2,288.86,2023-06-18 18:41:07.972843,Online Payment
2239,INV01192,Store A,Dresses,127.02,1,127.02,2023-06-18 18:41:07.972843,Online Payment
551,INV00834,Store A,Shoes,95.54,2,191.08,2023-06-18 18:41:07.972843,Credit Card
7612,INV01976,Store A,T-Shirts,91.17,1,91.17,2023-06-18 18:41:07.972843,Debit Card
681,INV01930,Store C,Jackets,123.12,2,246.24,2023-06-18 18:41:07.972843,Debit Card
7746,INV00304,Store A,Jackets,75.43,4,301.72,2023-06-18 18:41:07.972843,Credit Card
6026,INV01161,Store A,Dresses,124.1,3,372.3,2023-06-18 18:41:07.972843,Credit Card
5741,INV01659,Store A,Jackets,162.84,4,651.36,2023-06-19 18:41:07.972843,Debit Card
7673,INV01257,Store A,Dresses,127.61,2,255.22,2023-06-19 18:41:07.972843,Cash
865,INV01389,Store C,Shoes,40.96,4,163.84,2023-06-19 18:41:07.972843,Cash
8821,INV00153,Store B,Dresses,186.98,3,560.9399999999999,2023-06-19 18:41:07.972843,Cash
5477,INV01271,Store C,Jeans,149.49,4,597.96,2023-06-19 18:41:07.972843,Online Payment
7588,INV00371,Store B,Jackets,20.45,2,40.9,2023-06-19 18:41:07.972843,Online Payment
989,INV00925,Store A,Accessories,128.17,2,256.34,2023-06-19 18:41:07.972843,Online Payment
5781,INV00245,Store A,Dresses,183.93,2,367.86,2023-06-19 18:41:07.972843,Online Payment
6264,INV01263,Store B,Accessories,198.8,4,795.2,2023-06-20 18:41:07.972843,Credit Card
6901,INV01117,Store C,Jackets,84.2,1,84.2,2023-06-20 18:41:07.972843,Online Payment
8454,INV01565,Store A,Dresses,196.04,2,392.08,2023-06-20 18:41:07.972843,Credit Card
8928,INV01532,Store C,Accessories,150.84,1,150.84,2023-06-20 18:41:07.972843,Debit Card
8846,INV01772,Store B,Jeans,29.68,2,59.36,2023-06-20 18:41:07.972843,Credit Card
9981,INV00309,Store C,Jeans,92.7,4,370.8,2023-06-20 18:41:07.972843,Credit Card
7940,INV00410,Store C,Jeans,71.54,4,286.16,2023-06-20 18:41:07.972843,Online Payment
5474,INV00848,Store A,T-Shirts,94.73,1,94.73,2023-06-20 18:41:07.972843,Cash
2383,INV01464,Store B,Shoes,138.74,3,416.22,2023-06-20 18:41:07.972843,Cash
5665,INV00566,Store C,Jeans,199.25,1,199.25,2023-06-20 18:41:07.972843,Online Payment
4843,INV01606,Store C,Accessories,113.12,4,452.48,2023-06-21 18:41:07.972843,Cash
9490,INV01687,Store B,Accessories,147.51,2,295.02,2023-06-21 18:41:07.972843,Online Payment
5745,INV00753,Store A,Shoes,116.25,4,465.0,2023-06-21 18:41:07.972843,Credit Card
830,INV01247,Store B,Jackets,93.31,2,186.62,2023-06-21 18:41:07.972843,Credit Card
1340,INV01465,Store A,Accessories,10.2,4,40.8,2023-06-21 18:41:07.972843,Online Payment
9332,INV00536,Store B,Shoes,175.55,4,702.2,2023-06-21 18:41:07.972843,Credit Card
4492,INV00318,Store C,Dresses,61.15,2,122.3,2023-06-22 18:41:07.972843,Credit Card
1345,INV01050,Store B,Jackets,135.48,2,270.96,2023-06-22 18:41:07.972843,Debit Card
9183,INV01118,Store C,Dresses,128.14,3,384.42,2023-06-22 18:41:07.972843,Debit Card
4113,INV01899,Store C,Jeans,91.84,4,367.36,2023-06-22 18:41:07.972843,Online Payment
3148,INV00381,Store A,Shoes,129.3,1,129.3,2023-06-22 18:41:07.972843,Online Payment
9539,INV00130,Store B,Shoes,197.48,1,197.48,2023-06-22 18:41:07.972843,Credit Card
507,INV01312,Store A,Jackets,193.43,3,580.29,2023-06-22 18:41:07.972843,Online Payment
4976,INV01608,Store C,Shoes,179.55,4,718.2,2023-06-22 18:41:07.972843,Credit Card
1702,INV01288,Store C,Dresses,178.75,4,715.0,2023-06-23 18:41:07.972843,Credit Card
7949,INV00195,Store B,T-Shirts,191.38,2,382.76,2023-06-23 18:41:07.972843,Cash
9106,INV00003,Store A,T-Shirts,141.1,2,282.2,2023-06-23 18:41:07.972843,Online Payment
7697,INV01518,Store A,Accessories,68.64,4,274.56,2023-06-23 18:41:07.972843,Online Payment
207,INV00231,Store A,Accessories,62.07,2,124.14,2023-06-23 18:41:07.972843,Online Payment
8295,INV01564,Store C,Dresses,103.5,1,103.5,2023-06-24 18:41:07.972843,Debit Card
8136,INV01625,Store A,Dresses,195.94,1,195.94,2023-06-24 18:41:07.972843,Debit Card
4191,INV01752,Store A,Jeans,150.11,1,150.11,2023-06-24 18:41:07.972843,Debit Card
5410,INV01598,Store A,Jackets,115.73,2,231.46,2023-06-24 18:41:07.972843,Online Payment
3940,INV01679,Store B,Dresses,50.76,3,152.28,2023-06-24 18:41:07.972843,Credit Card
6831,INV00944,Store A,Shoes,142.06,3,426.18,2023-06-24 18:41:07.972843,Cash
5479,INV01165,Store B,Jackets,133.42,3,400.26,2023-06-24 18:41:07.972843,Online Payment
4860,INV01441,Store A,Jeans,93.58,1,93.58,2023-06-24 18:41:07.972843,Debit Card
6342,INV01968,Store A,Jeans,184.83,1,184.83,2023-06-24 18:41:07.972843,Online Payment
7025,INV01096,Store A,Shoes,21.9,1,21.9,2023-06-24 18:41:07.972843,Cash
7073,INV00287,Store B,Jeans,106.25,3,318.75,2023-06-25 18:41:07.972843,Debit Card
8601,INV01451,Store C,Dresses,70.55,2,141.1,2023-06-25 18:41:07.972843,Credit Card
9100,INV00209,Store A,Accessories,40.16,4,160.64,2023-06-25 18:41:07.972843,Online Payment
7642,INV01412,Store A,Accessories,34.46,4,137.84,2023-06-25 18:41:07.972843,Cash
588,INV01374,Store A,Jackets,135.04,3,405.12,2023-06-25 18:41:07.972843,Cash
6058,INV00379,Store C,Accessories,41.23,4,164.92,2023-06-25 18:41:07.972843,Debit Card
4807,INV00762,Store C,Shoes,135.83,3,407.49,2023-06-25 18:41:07.972843,Cash
4139,INV01911,Store A,Jackets,141.5,4,566.0,2023-06-25 18:41:07.972843,Cash
9987,INV00194,Store C,Accessories,50.62,1,50.62,2023-06-25 18:41:07.972843,Debit Card
4479,INV00881,Store C,Shoes,165.87,3,497.61,2023-06-26 18:41:07.972843,Debit Card
7029,INV01211,Store A,Jackets,20.01,3,60.03,2023-06-26 18:41:07.972843,Credit Card
8490,INV01196,Store B,T-Shirts,179.0,4,716.0,2023-06-26 18:41:07.972843,Debit Card
7696,INV01017,Store A,Dresses,72.25,2,144.5,2023-06-26 18:41:07.972843,Credit Card
2770,INV00837,Store A,Dresses,74.22,4,296.88,2023-06-26 18:41:07.972843,Debit Card
8835,INV01049,Store C,Jackets,50.17,1,50.17,2023-06-26 18:41:07.972843,Debit Card
7725,INV00121,Store C,Dresses,76.31,2,152.62,2023-06-26 18:41:07.972843,Online Payment
3702,INV01090,Store A,Dresses,170.61,4,682.44,2023-06-26 18:41:07.972843,Online Payment
8838,INV01523,Store A,T-Shirts,102.29,3,306.87,2023-06-26 18:41:07.972843,Debit Card
2183,INV00988,Store C,Accessories,45.11,1,45.11,2023-06-26 18:41:07.972843,Debit Card
3572,INV01512,Store C,Dresses,74.69,4,298.76,2023-06-27 18:41:07.972843,Cash
1001,INV00450,Store B,Accessories,137.73,2,275.46,2023-06-27 18:41:07.972843,Cash
6073,INV01704,Store B,Dresses,92.87,2,185.74,2023-06-27 18:41:07.972843,Cash
5584,INV01961,Store A,Shoes,61.17,4,244.68,2023-06-27 18:41:07.972843,Debit Card
1119,INV01359,Store C,Jeans,98.97,1,98.97,2023-06-27 18:41:07.972843,Credit Card
4453,INV00262,Store C,Shoes,85.73,3,257.19,2023-06-27 18:41:07.972843,Debit Card
7233,INV01574,Store C,Shoes,91.5,1,91.5,2023-06-27 18:41:07.972843,Credit Card
2846,INV01678,Store C,Accessories,84.9,2,169.8,2023-06-28 18:41:07.972843,Debit Card
7251,INV01252,Store A,Jeans,97.1,3,291.29999999999995,2023-06-28 18:41:07.972843,Debit Card
7064,INV01823,Store A,T-Shirts,100.1,2,200.2,2023-06-28 18:41:07.972843,Credit Card
8743,INV01879,Store C,T-Shirts,157.77,2,315.54,2023-06-28 18:41:07.972843,Cash
2555,INV00007,Store A,Jeans,135.66,1,135.66,2023-06-28 18:41:07.972843,Credit Card
5200,INV00162,Store C,Accessories,115.99,4,463.96,2023-06-28 18:41:07.972843,Debit Card
4537,INV00103,Store C,Dresses,157.06,1,157.06,2023-06-29 18:41:07.972843,Cash
6503,INV00571,Store B,T-Shirts,99.54,3,298.62,2023-06-29 18:41:07.972843,Online Payment
5947,INV01607,Store C,Accessories,46.5,2,93.0,2023-06-29 18:41:07.972843,Credit Card
6368,INV01777,Store C,Jackets,114.87,4,459.48,2023-06-29 18:41:07.972843,Online Payment
8001,INV00522,Store A,T-Shirts,80.31,3,240.93,2023-06-29 18:41:07.972843,Cash
8263,INV00652,Store C,Jeans,143.36,2,286.72,2023-06-29 18:41:07.972843,Credit Card
3314,INV01604,Store B,Accessories,41.69,3,125.07,2023-06-29 18:41:07.972843,Credit Card
12,INV00331,Store A,Shoes,59.85,4,239.4,2023-06-29 18:41:07.972843,Credit Card
9613,INV01019,Store A,Accessories,94.77,3,284.31,2023-06-29 18:41:07.972843,Cash
9829,INV00958,Store A,T-Shirts,131.03,3,393.09,2023-06-29 18:41:07.972843,Online Payment
3496,INV00940,Store B,Accessories,90.18,2,180.36,2023-06-29 18:41:07.972843,Cash
2649,INV01798,Store C,Jackets,83.53,3,250.59,2023-06-29 18:41:07.972843,Online Payment
1796,INV01530,Store B,Accessories,30.74,1,30.74,2023-06-29 18:41:07.972843,Cash
7962,INV01702,Store A,T-Shirts,129.07,2,258.14,2023-06-29 18:41:07.972843,Cash
3384,INV01255,Store B,Shoes,184.42,3,553.26,2023-06-30 18:41:07.972843,Cash
554,INV01983,Store A,T-Shirts,99.86,1,99.86,2023-06-30 18:41:07.972843,Online Payment
7906,INV00016,Store C,Jeans,117.33,2,234.66,2023-06-30 18:41:07.972843,Online Payment
2925,INV01474,Store B,Jeans,116.85,2,233.7,2023-06-30 18:41:07.972843,Online Payment
317,INV01634,Store B,Jeans,46.26,4,185.04,2023-06-30 18:41:07.972843,Cash
6796,INV01858,Store C,Jackets,69.59,3,208.77,2023-06-30 18:41:07.972843,Debit Card
8576,INV01452,Store C,Shoes,161.28,3,483.84,2023-06-30 18:41:07.972843,Credit Card
4536,INV00602,Store C,Dresses,49.11,1,49.11,2023-06-30 18:41:07.972843,Online Payment
3262,INV01240,Store B,Jeans,181.4,1,181.4,2023-07-01 18:41:07.972843,Cash
598,INV01130,Store B,Dresses,147.03,2,294.06,2023-07-01 18:41:07.972843,Debit Card
2997,INV01375,Store B,Jackets,18.57,4,74.28,2023-07-01 18:41:07.972843,Debit Card
2293,INV00856,Store C,Dresses,196.96,3,590.88,2023-07-01 18:41:07.972843,Online Payment
2805,INV00746,Store C,Jeans,158.12,2,316.24,2023-07-01 18:41:07.972843,Online Payment
1505,INV00806,Store B,Dresses,148.36,2,296.72,2023-07-01 18:41:07.972843,Cash
451,INV00798,Store A,Accessories,108.76,3,326.28000000000003,2023-07-01 18:41:07.972843,Cash
101,INV01580,Store B,T-Shirts,66.14,4,264.56,2023-07-01 18:41:07.972843,Cash
9887,INV01330,Store B,Jackets,92.22,1,92.22,2023-07-01 18:41:07.972843,Online Payment
5202,INV01752,Store B,Shoes,44.94,3,134.82,2023-07-01 18:41:07.972843,Debit Card
7941,INV01995,Store C,Accessories,54.23,2,108.46,2023-07-02 18:41:07.972843,Online Payment
826,INV01066,Store A,Dresses,192.95,1,192.95,2023-07-02 18:41:07.972843,Online Payment
8951,INV00788,Store A,Accessories,132.4,4,529.6,2023-07-02 18:41:07.972843,Online Payment
8515,INV01477,Store B,Jackets,128.4,4,513.6,2023-07-02 18:41:07.972843,Debit Card
7683,INV01280,Store C,Dresses,185.6,4,742.4,2023-07-02 18:41:07.972843,Debit Card
5443,INV01891,Store B,Jackets,97.88,4,391.52,2023-07-02 18:41:07.972843,Credit Card
7329,INV01712,Store A,Accessories,139.03,2,278.06,2023-07-02 18:41:07.972843,Online Payment
7148,INV00714,Store C,T-Shirts,150.73,4,602.92,2023-07-02 18:41:07.972843,Debit Card
1611,INV00937,Store C,Dresses,190.09,1,190.09,2023-07-02 18:41:07.972843,Credit Card
9905,INV01399,Store B,Accessories,147.47,4,589.88,2023-07-02 18:41:07.972843,Online Payment
6178,INV00988,Store B,Shoes,139.85,2,279.7,2023-07-02 18:41:07.972843,Debit Card
1600,INV01935,Store A,Shoes,123.92,3,371.76,2023-07-02 18:41:07.972843,Credit Card
8208,INV00858,Store C,Shoes,159.84,4,639.36,2023-07-02 18:41:07.972843,Online Payment
7373,INV00661,Store C,Accessories,165.92,3,497.76,2023-07-02 18:41:07.972843,Debit Card
8164,INV00706,Store C,Dresses,164.03,3,492.09,2023-07-03 18:41:07.972843,Cash
423,INV01940,Store C,T-Shirts,31.19,4,124.76,2023-07-03 18:41:07.972843,Cash
1835,INV00128,Store B,Dresses,178.9,3,536.7,2023-07-03 18:41:07.972843,Online Payment
2030,INV00983,Store B,Jeans,109.04,3,327.12,2023-07-03 18:41:07.972843,Credit Card
8809,INV01688,Store B,Accessories,13.24,1,13.24,2023-07-03 18:41:07.972843,Cash
7270,INV00460,Store C,Jeans,15.9,2,31.8,2023-07-03 18:41:07.972843,Debit Card
3973,INV01732,Store B,Shoes,78.85,3,236.55,2023-07-03 18:41:07.972843,Online Payment
7969,INV00298,Store C,Jeans,109.59,3,328.77,2023-07-03 18:41:07.972843,Cash
6204,INV00803,Store C,Shoes,191.83,2,383.66,2023-07-03 18:41:07.972843,Credit Card
1194,INV01837,Store B,Jeans,72.95,3,218.85,2023-07-03 18:41:07.972843,Debit Card
3460,INV00105,Store C,Dresses,75.75,4,303.0,2023-07-04 18:41:07.972843,Online Payment
1259,INV01498,Store C,Jeans,41.0,3,123.0,2023-07-04 18:41:07.972843,Debit Card
5595,INV00282,Store B,Jeans,181.26,4,725.04,2023-07-04 18:41:07.972843,Debit Card
9628,INV00531,Store B,Shoes,148.1,2,296.2,2023-07-04 18:41:07.972843,Credit Card
9671,INV01153,Store B,Shoes,148.97,2,297.94,2023-07-04 18:41:07.972843,Cash
5436,INV00863,Store C,T-Shirts,72.67,1,72.67,2023-07-04 18:41:07.972843,Debit Card
7387,INV00503,Store B,Jackets,199.58,3,598.74,2023-07-04 18:41:07.972843,Online Payment
8746,INV01941,Store A,Accessories,107.03,2,214.06,2023-07-04 18:41:07.972843,Online Payment
3929,INV00690,Store C,Jackets,12.75,4,51.0,2023-07-04 18:41:07.972843,Credit Card
4806,INV01688,Store C,T-Shirts,121.49,4,485.96,2023-07-04 18:41:07.972843,Credit Card
995,INV01618,Store B,Shoes,162.19,1,162.19,2023-07-04 18:41:07.972843,Online Payment
5229,INV01068,Store B,Dresses,149.29,2,298.58,2023-07-04 18:41:07.972843,Cash
7894,INV01205,Store B,T-Shirts,143.77,1,143.77,2023-07-05 18:41:07.972843,Online Payment
3280,INV01230,Store A,Shoes,180.94,4,723.76,2023-07-05 18:41:07.972843,Debit Card
9795,INV01295,Store C,Accessories,70.02,3,210.06,2023-07-05 18:41:07.972843,Online Payment
4544,INV00174,Store A,Accessories,56.13,4,224.52,2023-07-05 18:41:07.972843,Debit Card
3320,INV01632,Store A,Jeans,55.46,4,221.84,2023-07-05 18:41:07.972843,Credit Card
9726,INV00996,Store A,T-Shirts,61.4,3,184.2,2023-07-05 18:41:07.972843,Credit Card
2497,INV01110,Store B,Dresses,116.99,3,350.97,2023-07-05 18:41:07.972843,Credit Card
4774,INV00762,Store B,Shoes,66.72,2,133.44,2023-07-05 18:41:07.972843,Credit Card
2603,INV00873,Store A,Jackets,59.22,4,236.88,2023-07-05 18:41:07.972843,Debit Card
4155,INV01595,Store C,Jeans,178.89,3,536.67,2023-07-05 18:41:07.972843,Debit Card
1693,INV00988,Store B,Accessories,20.87,2,41.74,2023-07-06 18:41:07.972843,Online Payment
6052,INV01433,Store B,Accessories,144.95,2,289.9,2023-07-06 18:41:07.972843,Debit Card
8210,INV00627,Store A,Jackets,92.33,2,184.66,2023-07-06 18:41:07.972843,Cash
5232,INV01610,Store B,Accessories,145.31,2,290.62,2023-07-06 18:41:07.972843,Credit Card
987,INV00732,Store B,Jackets,63.5,3,190.5,2023-07-06 18:41:07.972843,Cash
5955,INV01538,Store B,Accessories,138.78,4,555.12,2023-07-06 18:41:07.972843,Credit Card
2840,INV01988,Store B,T-Shirts,75.27,4,301.08,2023-07-06 18:41:07.972843,Credit Card
4928,INV00696,Store B,Accessories,96.81,2,193.62,2023-07-07 18:41:07.972843,Cash
2043,INV00016,Store C,Shoes,169.61,3,508.83,2023-07-07 18:41:07.972843,Online Payment
9622,INV01103,Store B,T-Shirts,100.42,3,301.26,2023-07-07 18:41:07.972843,Cash
9111,INV00116,Store A,Jeans,181.54,4,726.16,2023-07-07 18:41:07.972843,Credit Card
3018,INV01196,Store C,Jackets,88.72,3,266.16,2023-07-07 18:41:07.972843,Cash
3067,INV00483,Store B,Shoes,106.44,1,106.44,2023-07-07 18:41:07.972843,Online Payment
2038,INV00982,Store B,Accessories,195.27,2,390.54,2023-07-07 18:41:07.972843,Online Payment
8023,INV00524,Store B,Shoes,82.63,4,330.52,2023-07-07 18:41:07.972843,Cash
4451,INV00573,Store C,Accessories,174.77,2,349.54,2023-07-08 18:41:07.972843,Credit Card
2408,INV00793,Store A,Jeans,81.22,2,162.44,2023-07-08 18:41:07.972843,Cash
9748,INV01346,Store B,Jackets,18.36,2,36.72,2023-07-08 18:41:07.972843,Credit Card
2436,INV00378,Store B,Dresses,73.13,4,292.52,2023-07-08 18:41:07.972843,Online Payment
9101,INV01763,Store A,T-Shirts,193.13,1,193.13,2023-07-08 18:41:07.972843,Cash
8587,INV01369,Store B,Shoes,150.39,2,300.78,2023-07-08 18:41:07.972843,Cash
3630,INV00236,Store B,Dresses,125.68,3,377.04,2023-07-09 18:41:07.972843,Online Payment
5488,INV01063,Store A,Jackets,65.39,1,65.39,2023-07-09 18:41:07.972843,Cash
1942,INV00102,Store B,Jackets,46.7,4,186.8,2023-07-09 18:41:07.972843,Online Payment
8068,INV00699,Store B,Shoes,134.18,3,402.54,2023-07-09 18:41:07.972843,Credit Card
4432,INV00076,Store A,T-Shirts,137.34,2,274.68,2023-07-09 18:41:07.972843,Cash
4088,INV00164,Store A,Dresses,65.03,1,65.03,2023-07-09 18:41:07.972843,Cash
2954,INV00336,Store C,Shoes,184.36,4,737.44,2023-07-09 18:41:07.972843,Online Payment
9673,INV01561,Store C,Shoes,133.29,4,533.16,2023-07-09 18:41:07.972843,Debit Card
8533,INV00778,Store C,Jeans,130.23,3,390.69,2023-07-10 18:41:07.972843,Debit Card
3300,INV00899,Store A,Jeans,110.41,2,220.82,2023-07-10 18:41:07.972843,Credit Card
994,INV00390,Store C,Dresses,113.35,4,453.4,2023-07-10 18:41:07.972843,Credit Card
1512,INV00948,Store B,T-Shirts,170.89,4,683.56,2023-07-10 18:41:07.972843,Debit Card
7366,INV01136,Store B,Jackets,176.75,4,707.0,2023-07-10 18:41:07.972843,Online Payment
5230,INV01839,Store B,T-Shirts,127.28,4,509.12,2023-07-10 18:41:07.972843,Credit Card
2862,INV01113,Store C,Accessories,75.64,2,151.28,2023-07-10 18:41:07.972843,Credit Card
7361,INV00890,Store B,Jackets,111.08,2,222.16,2023-07-11 18:41:07.972843,Online Payment
9028,INV00134,Store B,Shoes,35.33,2,70.66,2023-07-11 18:41:07.972843,Online Payment
4161,INV00131,Store C,Accessories,65.57,2,131.14,2023-07-11 18:41:07.972843,Debit Card
6993,INV01062,Store C,Jackets,138.26,2,276.52,2023-07-11 18:41:07.972843,Online Payment
6663,INV00917,Store A,Accessories,70.61,2,141.22,2023-07-11 18:41:07.972843,Credit Card
1432,INV01403,Store A,Dresses,59.28,1,59.28,2023-07-11 18:41:07.972843,Debit Card
9717,INV01614,Store B,T-Shirts,58.55,3,175.64999999999998,2023-07-11 18:41:07.972843,Debit Card
2199,INV00984,Store A,Dresses,56.2,4,224.8,2023-07-11 18:41:07.972843,Online Payment
8438,INV01566,Store A,Jeans,86.32,4,345.28,2023-07-11 18:41:07.972843,Credit Card
7537,INV01896,Store A,Shoes,166.84,1,166.84,2023-07-11 18:41:07.972843,Credit Card
2927,INV01948,Store A,Jeans,179.57,4,718.28,2023-07-12 18:41:07.972843,Debit Card
7152,INV00471,Store A,Dresses,72.61,3,217.83,2023-07-12 18:41:07.972843,Online Payment
3483,INV01979,Store C,Jeans,155.34,3,466.02,2023-07-12 18:41:07.972843,Credit Card
1705,INV01895,Store C,T-Shirts,68.75,2,137.5,2023-07-12 18:41:07.972843,Debit Card
6276,INV01271,Store B,T-Shirts,48.11,3,144.32999999999998,2023-07-12 18:41:07.972843,Credit Card
4165,INV01940,Store C,Accessories,146.33,2,292.66,2023-07-12 18:41:07.972843,Cash
1413,INV00513,Store A,Dresses,167.59,2,335.18,2023-07-12 18:41:07.972843,Cash
9235,INV01446,Store C,Jeans,169.3,1,169.3,2023-07-12 18:41:07.972843,Online Payment
9924,INV00039,Store A,Dresses,136.84,4,547.36,2023-07-12 18:41:07.972843,Cash
3182,INV00912,Store B,T-Shirts,114.82,4,459.28,2023-07-12 18:41:07.972843,Debit Card
6155,INV01276,Store C,Jeans,120.36,3,361.08,2023-07-12 18:41:07.972843,Debit Card
615,INV01417,Store A,Shoes,67.87,2,135.74,2023-07-12 18:41:07.972843,Cash
9701,INV00963,Store C,Shoes,139.33,3,417.99,2023-07-13 18:41:07.972843,Cash
1991,INV00250,Store B,Accessories,186.37,1,186.37,2023-07-13 18:41:07.972843,Online Payment
4115,INV00486,Store C,T-Shirts,140.29,4,561.16,2023-07-13 18:41:07.972843,Online Payment
9709,INV00620,Store A,T-Shirts,129.91,4,519.64,2023-07-13 18:41:07.972843,Debit Card
4454,INV00730,Store A,T-Shirts,120.11,3,360.33,2023-07-13 18:41:07.972843,Cash
3684,INV00515,Store C,T-Shirts,68.45,2,136.9,2023-07-13 18:41:07.972843,Credit Card
2887,INV01355,Store A,Jackets,42.04,2,84.08,2023-07-13 18:41:07.972843,Credit Card
4308,INV01646,Store B,Dresses,151.29,1,151.29,2023-07-13 18:41:07.972843,Credit Card
1552,INV01234,Store B,Jackets,117.31,3,351.93,2023-07-13 18:41:07.972843,Credit Card
4017,INV00344,Store B,Accessories,84.8,2,169.6,2023-07-13 18:41:07.972843,Credit Card
614,INV01151,Store B,Accessories,64.3,1,64.3,2023-07-14 18:41:07.972843,Online Payment
8571,INV00226,Store C,Accessories,17.01,1,17.01,2023-07-14 18:41:07.972843,Cash
1804,INV00059,Store B,Dresses,150.37,1,150.37,2023-07-14 18:41:07.972843,Credit Card
9224,INV01858,Store A,Dresses,63.76,4,255.04,2023-07-14 18:41:07.972843,Debit Card
1224,INV00474,Store B,T-Shirts,84.59,1,84.59,2023-07-14 18:41:07.972843,Debit Card
7533,INV01952,Store B,T-Shirts,92.35,4,369.4,2023-07-14 18:41:07.972843,Debit Card
9779,INV00619,Store C,Dresses,97.75,3,293.25,2023-07-14 18:41:07.972843,Online Payment
2345,INV00029,Store A,Jeans,184.5,2,369.0,2023-07-14 18:41:07.972843,Cash
966,INV01372,Store B,Jackets,162.51,2,325.02,2023-07-14 18:41:07.972843,Online Payment
1198,INV00249,Store B,Jackets,52.25,3,156.75,2023-07-14 18:41:07.972843,Credit Card
4789,INV01304,Store C,T-Shirts,191.27,4,765.08,2023-07-14 18:41:07.972843,Debit Card
568,INV00682,Store A,Shoes,190.84,4,763.36,2023-07-14 18:41:07.972843,Online Payment
4368,INV00477,Store B,Shoes,120.28,2,240.56,2023-07-14 18:41:07.972843,Cash
6390,INV01117,Store A,Shoes,162.06,2,324.12,2023-07-14 18:41:07.972843,Cash
1576,INV00051,Store A,T-Shirts,182.09,1,182.09,2023-07-14 18:41:07.972843,Debit Card
631,INV01909,Store B,Jackets,87.65,4,350.6,2023-07-14 18:41:07.972843,Cash
6244,INV00109,Store B,Dresses,84.52,3,253.56,2023-07-15 18:41:07.972843,Credit Card
5155,INV00533,Store A,Accessories,30.15,2,60.3,2023-07-15 18:41:07.972843,Credit Card
8704,INV01192,Store A,Jeans,157.87,1,157.87,2023-07-15 18:41:07.972843,Credit Card
1257,INV01255,Store C,Shoes,122.91,3,368.73,2023-07-15 18:41:07.972843,Credit Card
2381,INV01406,Store C,T-Shirts,190.69,1,190.69,2023-07-15 18:41:07.972843,Online Payment
2141,INV00753,Store B,T-Shirts,62.4,2,124.8,2023-07-16 18:41:07.972843,Online Payment
1592,INV00983,Store B,Accessories,23.32,2,46.64,2023-07-16 18:41:07.972843,Credit Card
6005,INV00821,Store B,Shoes,180.19,2,360.38,2023-07-16 18:41:07.972843,Debit Card
1800,INV00593,Store C,T-Shirts,62.86,1,62.86,2023-07-16 18:41:07.972843,Credit Card
9931,INV00756,Store B,T-Shirts,56.63,3,169.89,2023-07-16 18:41:07.972843,Credit Card
7958,INV01340,Store B,Jackets,51.55,3,154.64999999999998,2023-07-16 18:41:07.972843,Online Payment
3502,INV01224,Store A,T-Shirts,117.68,4,470.72,2023-07-16 18:41:07.972843,Debit Card
6812,INV01053,Store B,T-Shirts,167.32,4,669.28,2023-07-16 18:41:07.972843,Online Payment
9825,INV00634,Store A,Dresses,176.48,3,529.4399999999999,2023-07-16 18:41:07.972843,Debit Card
9455,INV01871,Store B,Jeans,163.16,3,489.48,2023-07-16 18:41:07.972843,Online Payment
3394,INV00155,Store A,Jackets,155.28,3,465.84,2023-07-16 18:41:07.972843,Online Payment
2902,INV00605,Store A,Dresses,120.39,1,120.39,2023-07-17 18:41:07.972843,Debit Card
8523,INV01275,Store B,Accessories,71.95,4,287.8,2023-07-17 18:41:07.972843,Debit Card
8458,INV01141,Store A,Dresses,54.29,3,162.87,2023-07-17 18:41:07.972843,Credit Card
6429,INV00292,Store B,Jackets,21.96,2,43.92,2023-07-17 18:41:07.972843,Debit Card
2747,INV01391,Store B,Jackets,41.52,3,124.56,2023-07-17 18:41:07.972843,Credit Card
9618,INV00107,Store A,Jackets,119.16,3,357.48,2023-07-17 18:41:07.972843,Cash
3063,INV00242,Store C,Dresses,172.91,1,172.91,2023-07-17 18:41:07.972843,Debit Card
1149,INV00111,Store A,Dresses,148.54,2,297.08,2023-07-17 18:41:07.972843,Credit Card
3603,INV01312,Store A,Jackets,76.59,2,153.18,2023-07-17 18:41:07.972843,Online Payment
8443,INV01253,Store A,Shoes,173.18,1,173.18,2023-07-17 18:41:07.972843,Credit Card
7407,INV01473,Store A,Shoes,65.74,2,131.48,2023-07-17 18:41:07.972843,Online Payment
9469,INV01154,Store A,Accessories,33.59,2,67.18,2023-07-17 18:41:07.972843,Online Payment
2911,INV01291,Store A,Jeans,30.83,1,30.83,2023-07-17 18:41:07.972843,Debit Card
6989,INV00201,Store C,Jackets,68.98,1,68.98,2023-07-18 18:41:07.972843,Credit Card
7815,INV01335,Store C,T-Shirts,68.71,3,206.13,2023-07-18 18:41:07.972843,Debit Card
8100,INV00855,Store B,Accessories,103.03,2,206.06,2023-07-18 18:41:07.972843,Credit Card
4657,INV01849,Store C,Jeans,144.29,4,577.16,2023-07-18 18:41:07.972843,Credit Card
